Ano,Mes,Mes_txt,Produto,Descricao,Orçado,Realizado,Var_pct,Var_rs
2022,4,Abr,1820218,1820218 - RENDAS F. VEICULOS,0,0,0,0
2022,4,Abr,1820219,1820219 - RENDAS F. BENS,7581.37,3452.34,-54.4628477438774,-4129.03
2022,4,Abr,1820221,1820221 - RENDAS F. RURAIS,0,0,0,0
2022,4,Abr,1820222,1820222 - RENDAS F. IMOBILIARIOS,43504.28,47090.31,8.24293609732192,3586.03
2022,4,Abr,1820223,1820223 - RENDAS LEASING,0,0,0,0
2022,4,Abr,1820224,1820224 - RENDAS DE CAMBIO,0,0,0,0
2022,4,Abr,1820225,1820225 - RENDAS F. INFRAESTRUTURA,0,0,0,0
2022,4,Abr,1820226,1820226 - RENDAS MOEDA ESTRANGEIRA,0,0,0,0
2022,4,Abr,1820227,1820227 - RENDAS CARTAO BANESCARD VISA,0,0,0,0
2022,5,Mai,18201,18201 - SALDO DA CARTEIRA DE CREDITO,71385232.279603,69556773.2,-2.56139683406963,-1828459.079603
2022,5,Mai,1820101,1820101 - ADIANTAMENTOS A DEPOSITANTES,11914.499603,23362.09,96.0811681433735,11447.590397
2022,5,Mai,1820102,1820102 - CHEQUE CONFIANCA,202261.85,205025.28,1.36626358356753,2763.42999999999
2022,5,Mai,1820103,1820103 - CHEQUE ESPECIAL BANESTES,165467.81,208029.62,25.7221087291842,42561.81
2022,5,Mai,1820104,1820104 - CREDITOS CEDIDOS,0,0,0,0
2022,5,Mai,1820105,1820105 - CONTA GARANTIDA,608985.28,815156.34,33.8548511386022,206171.06
2022,5,Mai,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,3947223.67,3478777.12,-11.8677477934763,-468446.55
2022,5,Mai,1820107,1820107 - CONSIGNADO,29778436.21,27627677.51,-7.22253742551379,-2150758.7
2022,5,Mai,1820108,1820108 - MICROCREDITO,400899.03,339053.7,-15.4266599248195,-61845.33
2022,5,Mai,1820109,1820109 - VENDOR,0,0,0,0
2022,5,Mai,1820110,1820110 - COMPROR,0,0,0,0
2022,5,Mai,1820111,1820111 - CREDITO PESSOAL,3710434.32,3429237.15,-7.57855134328318,-281197.17
2022,5,Mai,1820112,1820112 - CAPITAL DE GIRO,22170707.63,24093927.91,8.67460034246999,1923220.28
2022,5,Mai,1820113,1820113 - BANESTES FINANCEIRA,0,0,0,0
2022,5,Mai,1820114,1820114 - CARTAO VISA,639309.78,546513.41,-14.5150868801037,-92796.37
2022,5,Mai,1820115,1820115 - CARTAO BANESCARD,551657.94,528030.76,-4.28294025823319,-23627.1799999999
2022,5,Mai,1820116,1820116 - TITULOS DESCONTADOS,1242532.21,515953.63,-58.4756334002802,-726578.58
2022,5,Mai,1820117,1820117 - F. PARA INVESTIMENTOS,144,0,-100,-144
2022,5,Mai,1820118,1820118 - F. VEICULOS,0,0,0,0
2022,5,Mai,1820119,1820119 - F. BENS,597959.37,388585.42,-35.0147452326067,-209373.95
2022,5,Mai,1820120,1820120 - F. MOEDA ESTRANGEIRA,0,0,0,0
2022,5,Mai,1820121,1820121 - F. RURAIS,0,0,0,0
2022,5,Mai,1820122,1820122 - F. IMOBILIARIOS,7357298.68,7357443.26,0.00196512342760524,144.580000000075
2022,5,Mai,1820123,1820123 - LEASING,0,0,0,0
2022,5,Mai,1820124,1820124 - CAMBIO,0,0,0,0
2022,5,Mai,1820126,1820126 - F. INFRAESTRUTURA,0,0,0,0
2022,5,Mai,1820127,1820127 - OPERACOES COM CARTAO DE CREDITO,0,0,0,0
2022,5,Mai,1820128,1820128 - OUTROS CREDITOS,0,0,0,0
2022,5,Mai,1820129,1820129 - CARTAO BANESCARD VISA,0,0,0,0
2022,5,Mai,18202,18202 - RENDAS DA CARTEIRA DE CREDITO,1184849.78,1122340.37,-5.27572448888839,-62509.4100000002
2022,5,Mai,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,407.81,364.07,-10.7255829920797,-43.74
2022,5,Mai,1820202,1820202 - RENDAS CHEQUE CONFIANCA,20435.81,17680.43,-13.4830965838888,-2755.38
2022,5,Mai,1820203,1820203 - RENDAS CHEQUE ESPECIAL BANESTES,13790.82,15792.48,14.5144378651886,2001.66
2022,5,Mai,1820204,1820204 - RENDAS CREDITOS CEDIDOS,0,0,0,0
2022,5,Mai,1820205,1820205 - RENDAS CONTA GARANTIDA,13615.38,35252.81,158.919031271988,21637.43
2022,5,Mai,1820206,1820206 - RENDAS REESTRUTURACAO DE DIVIDAS,59618.81,49797.8,-16.4730057510373,-9821.00999999999
2022,5,Mai,1820207,1820207 - RENDAS CONSIGNADO,383743.82,362092.18,-5.64221203614432,-21651.64
2022,5,Mai,1820208,1820208 - RENDAS MICROCREDITO,2407.76,2057.2,-14.5595906568761,-350.56
2022,5,Mai,1820209,1820209 - RENDAS VENDOR,0,0,0,0
2022,5,Mai,1820210,1820210 - RENDAS COMPROR,0,0,0,0
2022,5,Mai,1820211,1820211 - RENDAS CREDITO PESSOAL,135778.09,104371.81,-23.1305949288284,-31406.28
2022,5,Mai,1820212,1820212 - RENDAS CAPITAL DE GIRO,372966.65,365303.98,-2.05451881555631,-7662.67000000004
2022,5,Mai,1820213,1820213 - RENDAS BANESTES FINANCEIRA,0,0,0,0
2022,5,Mai,1820214,1820214 - RENDAS CARTAO VISA,38068.96,39425.21,3.56261374095852,1356.25
2022,5,Mai,1820215,1820215 - RENDAS CARTAO BANESCARD,44666.16,46257.1,3.56184637318273,1590.94
2022,5,Mai,1820216,1820216 - RENDAS TITULOS DESCONTADOS,45491.52,26421.08,-41.9208678892242,-19070.44
2022,5,Mai,1820217,1820217 - RENDAS F. INVESTIMENTO,0,0,0,0
2022,5,Mai,1820218,1820218 - RENDAS F. VEICULOS,0,0,0,0
2022,5,Mai,1820219,1820219 - RENDAS F. BENS,8236.66,3895.9,-52.7004878190917,-4340.76
2022,5,Mai,1820221,1820221 - RENDAS F. RURAIS,0,0,0,0
2022,5,Mai,1820222,1820222 - RENDAS F. IMOBILIARIOS,45621.53,53628.32,17.5504635640234,8006.79
2022,5,Mai,1820223,1820223 - RENDAS LEASING,0,0,0,0
2022,5,Mai,1820224,1820224 - RENDAS DE CAMBIO,0,0,0,0
2022,5,Mai,1820225,1820225 - RENDAS F. INFRAESTRUTURA,0,0,0,0
2022,5,Mai,1820226,1820226 - RENDAS MOEDA ESTRANGEIRA,0,0,0,0
2022,5,Mai,1820227,1820227 - RENDAS CARTAO BANESCARD VISA,0,0,0,0
2022,6,Jun,18201,18201 - SALDO DA CARTEIRA DE CREDITO,72683617.180074,70772046.41,-2.62998849567171,-1911570.77007401
2022,6,Jun,1820101,1820101 - ADIANTAMENTOS A DEPOSITANTES,12077.310074,24765.92,105.061556325493,12688.609926
2022,6,Jun,1820102,1820102 - CHEQUE CONFIANCA,205933.48,221916.24,7.76112752525717,15982.76
2022,6,Jun,1820103,1820103 - CHEQUE ESPECIAL BANESTES,170091.89,182431.21,7.25450225757383,12339.32
2022,6,Jun,1820104,1820104 - CREDITOS CEDIDOS,0,0,0,0
2022,6,Jun,1820105,1820105 - CONTA GARANTIDA,612709.52,1310632.51,113.907645828646,697922.99
2022,6,Jun,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,3949330.49,3173053.81,-19.655905778602,-776276.68
2022,6,Jun,1820107,1820107 - CONSIGNADO,30506843.04,28372742.78,-6.99548051301738,-2134100.26
2022,6,Jun,1820108,1820108 - MICROCREDITO,404229.41,317622.44,-21.4252025848391,-86606.97
2022,6,Jun,1820109,1820109 - VENDOR,0,0,0,0
2022,6,Jun,1820110,1820110 - COMPROR,0,0,0,0
2022,6,Jun,1820111,1820111 - CREDITO PESSOAL,3751948.28,3601169.03,-4.01869212333599,-150779.25
2022,6,Jun,1820112,1820112 - CAPITAL DE GIRO,22308044.5,23723006.29,6.34283202187445,1414961.79
2022,6,Jun,1820113,1820113 - BANESTES FINANCEIRA,0,0,0,0
2022,6,Jun,1820114,1820114 - CARTAO VISA,645376.06,561783.2,-12.9525814762946,-83592.8600000001
2022,6,Jun,1820115,1820115 - CARTAO BANESCARD,556378.25,528031.24,-5.09491699217214,-28347.01
2022,6,Jun,1820116,1820116 - TITULOS DESCONTADOS,1255492.68,527380.51,-57.9941390020689,-728112.17
2022,6,Jun,1820117,1820117 - F. PARA INVESTIMENTOS,192,0,-100,-192
2022,6,Jun,1820118,1820118 - F. VEICULOS,0,0,0,0
2022,6,Jun,1820119,1820119 - F. BENS,602903.24,378974.02,-37.1418173171536,-223929.22
2022,6,Jun,1820120,1820120 - F. MOEDA ESTRANGEIRA,0,0,0,0
2022,6,Jun,1820121,1820121 - F. RURAIS,0,0,0,0
2022,6,Jun,1820122,1820122 - F. IMOBILIARIOS,7702067.03,7848537.21,1.90169962724929,146470.18
2022,6,Jun,1820123,1820123 - LEASING,0,0,0,0
2022,6,Jun,1820124,1820124 - CAMBIO,0,0,0,0
2022,6,Jun,1820126,1820126 - F. INFRAESTRUTURA,0,0,0,0
2022,6,Jun,1820127,1820127 - OPERACOES COM CARTAO DE CREDITO,0,0,0,0
2022,6,Jun,1820128,1820128 - OUTROS CREDITOS,0,0,0,0
2022,6,Jun,1820129,1820129 - CARTAO BANESCARD VISA,0,0,0,0
2022,6,Jun,18202,18202 - RENDAS DA CARTEIRA DE CREDITO,1139712.06,1134918.74,-0.420572894525639,-4793.31999999983
2022,6,Jun,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,413.36,647.93,56.7471453454616,234.57
2022,6,Jun,1820202,1820202 - RENDAS CHEQUE CONFIANCA,19855.25,17156.99,-13.5896551289961,-2698.26
2022,6,Jun,1820203,1820203 - RENDAS CHEQUE ESPECIAL BANESTES,13223.43,15576.15,17.7920554651857,2352.72
2022,6,Jun,1820204,1820204 - RENDAS CREDITOS CEDIDOS,0,0,0,0
2022,6,Jun,1820205,1820205 - RENDAS CONTA GARANTIDA,12316.54,36058.37,192.763795676383,23741.83
2022,6,Jun,1820206,1820206 - RENDAS REESTRUTURACAO DE DIVIDAS,59305.4,46872.45,-20.9642798126309,-12432.95
2022,6,Jun,1820207,1820207 - RENDAS CONSIGNADO,372857.47,364011.99,-2.37234887636822,-8845.47999999998
2022,6,Jun,1820208,1820208 - RENDAS MICROCREDITO,2427.76,2007.91,-17.2937193132764,-419.85
2022,6,Jun,1820209,1820209 - RENDAS VENDOR,0,0,0,0
2022,6,Jun,1820210,1820210 - RENDAS COMPROR,0,0,0,0
2022,6,Jun,1820211,1820211 - RENDAS CREDITO PESSOAL,127443.5,108547.58,-14.8268997634246,-18895.92
2022,6,Jun,1820212,1820212 - RENDAS CAPITAL DE GIRO,351002.1,383098.57,9.14423873817281,32096.47
2022,6,Jun,1820213,1820213 - RENDAS BANESTES FINANCEIRA,0,0,0,0
2022,6,Jun,1820214,1820214 - RENDAS CARTAO VISA,38430.19,36235.5,-5.71084868432865,-2194.69
2022,6,Jun,1820215,1820215 - RENDAS CARTAO BANESCARD,45048.35,43832.29,-2.6994551409763,-1216.06
2022,6,Jun,1820216,1820216 - RENDAS TITULOS DESCONTADOS,42256.79,19265.87,-54.4076348440097,-22990.92
2022,6,Jun,1820217,1820217 - RENDAS F. INVESTIMENTO,0.48,0,-100,-0.48
2022,6,Jun,1820218,1820218 - RENDAS F. VEICULOS,0,0,0,0
2022,6,Jun,1820219,1820219 - RENDAS F. BENS,7372.05,5189.9,-29.6003147021521,-2182.15
2022,6,Jun,1820221,1820221 - RENDAS F. RURAIS,0,0,0,0
2022,6,Jun,1820222,1820222 - RENDAS F. IMOBILIARIOS,47759.39,56417.24,18.1280581682471,8657.85
2022,6,Jun,1820223,1820223 - RENDAS LEASING,0,0,0,0
2022,6,Jun,1820224,1820224 - RENDAS DE CAMBIO,0,0,0,0
2022,6,Jun,1820225,1820225 - RENDAS F. INFRAESTRUTURA,0,0,0,0
2022,6,Jun,1820226,1820226 - RENDAS MOEDA ESTRANGEIRA,0,0,0,0
2022,6,Jun,1820227,1820227 - RENDAS CARTAO BANESCARD VISA,0,0,0,0
2022,7,Jul,18201,18201 - SALDO DA CARTEIRA DE CREDITO,73998739.337306,71466284.7,-3.42229429850474,-2532454.637306
2022,7,Jul,1820101,1820101 - ADIANTAMENTOS A DEPOSITANTES,12241.587306,23091.92,88.6350145841128,10850.332694
2022,7,Jul,1820102,1820102 - CHEQUE CONFIANCA,209605.11,193542.21,-7.66341049605136,-16062.9
2022,7,Jul,1820103,1820103 - CHEQUE ESPECIAL BANESTES,174545.12,171765.91,-1.59225878099599,-2779.20999999999
2022,7,Jul,1820104,1820104 - CREDITOS CEDIDOS,0,0,0,0
2022,7,Jul,1820105,1820105 - CONTA GARANTIDA,616286.05,1578671.49,156.158887581505,962385.44
2022,7,Jul,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,3951302.8,3312572.35,-16.1650595342883,-638730.45
2022,7,Jul,1820107,1820107 - CONSIGNADO,31241385.68,28826413.79,-7.73004089746893,-2414971.89
2022,7,Jul,1820108,1820108 - MICROCREDITO,412549.7,290375.74,-29.6143616150975,-122173.96
2022,7,Jul,1820109,1820109 - VENDOR,0,0,0,0
2022,7,Jul,1820110,1820110 - COMPROR,0,0,0,0
2022,7,Jul,1820111,1820111 - CREDITO PESSOAL,3793075.15,3781628.65,-0.301773615004697,-11446.5
2022,7,Jul,1820112,1820112 - CAPITAL DE GIRO,22449224.13,23181291.74,3.26099292234203,732067.609999999
2022,7,Jul,1820113,1820113 - BANESTES FINANCEIRA,0,0,0,0
2022,7,Jul,1820114,1820114 - CARTAO VISA,651499.9,584716.12,-10.2507736378778,-66783.78
2022,7,Jul,1820115,1820115 - CARTAO BANESCARD,561127.87,513230.95,-8.53582981005737,-47896.92
2022,7,Jul,1820116,1820116 - TITULOS DESCONTADOS,1267814.35,581812.57,-54.1090089412539,-686001.78
2022,7,Jul,1820117,1820117 - F. PARA INVESTIMENTOS,240,0,-100,-240
2022,7,Jul,1820118,1820118 - F. VEICULOS,0,0,0,0
2022,7,Jul,1820119,1820119 - F. BENS,607683.44,401162.08,-33.985023518166,-206521.36
2022,7,Jul,1820120,1820120 - F. MOEDA ESTRANGEIRA,0,0,0,0
2022,7,Jul,1820121,1820121 - F. RURAIS,0,0,0,0
2022,7,Jul,1820122,1820122 - F. IMOBILIARIOS,8050158.45,8026009.18,-0.299985027002803,-24149.2700000005
2022,7,Jul,1820123,1820123 - LEASING,0,0,0,0
2022,7,Jul,1820124,1820124 - CAMBIO,0,0,0,0
2022,7,Jul,1820126,1820126 - F. INFRAESTRUTURA,0,0,0,0
2022,7,Jul,1820127,1820127 - OPERACOES COM CARTAO DE CREDITO,0,0,0,0
2022,7,Jul,1820128,1820128 - OUTROS CREDITOS,0,0,0,0
2022,7,Jul,1820129,1820129 - CARTAO BANESCARD VISA,0,0,0,0
2022,7,Jul,18202,18202 - RENDAS DA CARTEIRA DE CREDITO,1166152.93,1175522.63,0.803470947845586,9369.69999999995
2022,7,Jul,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,418.98,877.6,109.461072127548,458.62
2022,7,Jul,1820202,1820202 - RENDAS CHEQUE CONFIANCA,19414.02,20302.79,4.57798024314386,888.77
2022,7,Jul,1820203,1820203 - RENDAS CHEQUE ESPECIAL BANESTES,12987.02,14600.75,12.4257142901143,1613.73
2022,7,Jul,1820204,1820204 - RENDAS CREDITOS CEDIDOS,0,0,0,0
2022,7,Jul,1820205,1820205 - RENDAS CONTA GARANTIDA,11614.87,42384.21,264.913339538023,30769.34
2022,7,Jul,1820206,1820206 - RENDAS REESTRUTURACAO DE DIVIDAS,59168.35,46836.9,-20.8412943744417,-12331.45
2022,7,Jul,1820207,1820207 - RENDAS CONSIGNADO,387372.6,383680.5,-0.953113359075986,-3692.09999999998
2022,7,Jul,1820208,1820208 - RENDAS MICROCREDITO,2477.73,2138.67,-13.6842997421026,-339.06
2022,7,Jul,1820209,1820209 - RENDAS VENDOR,0,0,0,0
2022,7,Jul,1820210,1820210 - RENDAS COMPROR,0,0,0,0
2022,7,Jul,1820211,1820211 - RENDAS CREDITO PESSOAL,128504.26,115842.34,-9.85330758684576,-12661.92
2022,7,Jul,1820212,1820212 - RENDAS CAPITAL DE GIRO,362199.72,378833.64,4.59247179981255,16633.92
2022,7,Jul,1820213,1820213 - RENDAS BANESTES FINANCEIRA,0,0,0,0
2022,7,Jul,1820214,1820214 - RENDAS CARTAO VISA,38794.85,43294.46,11.5984724776613,4499.61
2022,7,Jul,1820215,1820215 - RENDAS CARTAO BANESCARD,45432.91,44730.39,-1.54627999835363,-702.520000000004
2022,7,Jul,1820216,1820216 - RENDAS TITULOS DESCONTADOS,40613.76,11739.64,-71.0944271104178,-28874.12
2022,7,Jul,1820217,1820217 - RENDAS F. INVESTIMENTO,0.48,0,-100,-0.48
2022,7,Jul,1820218,1820218 - RENDAS F. VEICULOS,0,0,0,0
2022,7,Jul,1820219,1820219 - RENDAS F. BENS,7235.53,5766.72,-20.299964204419,-1468.81
2022,7,Jul,1820221,1820221 - RENDAS F. RURAIS,0,0,0,0
2022,7,Jul,1820222,1820222 - RENDAS F. IMOBILIARIOS,49917.85,64494.02,29.2003161193841,14576.17
2022,7,Jul,1820223,1820223 - RENDAS LEASING,0,0,0,0
2022,7,Jul,1820224,1820224 - RENDAS DE CAMBIO,0,0,0,0
2022,7,Jul,1820225,1820225 - RENDAS F. INFRAESTRUTURA,0,0,0,0
2022,7,Jul,1820226,1820226 - RENDAS MOEDA ESTRANGEIRA,0,0,0,0
2022,7,Jul,1820227,1820227 - RENDAS CARTAO BANESCARD VISA,0,0,0,0
2022,8,Ago,18201,18201 - SALDO DA CARTEIRA DE CREDITO,75308143.191299,71998204.13,-4.39519409327495,-3309939.06129901
2022,8,Ago,1820101,1820101 - ADIANTAMENTOS A DEPOSITANTES,12407.331299,22216.72,79.0612297246437,9809.388701
2022,8,Ago,1820102,1820102 - CHEQUE CONFIANCA,213249.97,210561.39,-1.26076453844284,-2688.57999999999
2022,8,Ago,1820103,1820103 - CHEQUE ESPECIAL BANESTES,178959.77,171436.36,-4.20396718212144,-7523.41
2022,8,Ago,1820104,1820104 - CREDITOS CEDIDOS,0,0,0,0
2022,8,Ago,1820105,1820105 - CONTA GARANTIDA,619799.9,1057155.77,70.5640433307589,437355.87
2022,8,Ago,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,3925566.05,4362325.24,11.1260181190939,436759.19
2022,8,Ago,1820107,1820107 - CONSIGNADO,31983817.19,29854983.25,-6.65597207285689,-2128833.94
2022,8,Ago,1820108,1820108 - MICROCREDITO,420958.9,275524.9,-34.5482658758373,-145434
2022,8,Ago,1820109,1820109 - VENDOR,0,0,0,0
2022,8,Ago,1820110,1820110 - COMPROR,0,0,0,0
2022,8,Ago,1820111,1820111 - CREDITO PESSOAL,3833621.42,3897822.94,1.67469640233804,64201.52
2022,8,Ago,1820112,1820112 - CAPITAL DE GIRO,22590904.99,21894561.14,-3.08240794385279,-696343.849999998
2022,8,Ago,1820113,1820113 - BANESTES FINANCEIRA,0,0,0,0
2022,8,Ago,1820114,1820114 - CARTAO VISA,657681.85,575922.23,-12.4314849193421,-81759.62
2022,8,Ago,1820115,1820115 - CARTAO BANESCARD,575878.89,533398.29,-7.37665518525952,-42480.6
2022,8,Ago,1820116,1820116 - TITULOS DESCONTADOS,1280152.85,359316.57,-71.9317447131411,-920836.28
2022,8,Ago,1820117,1820117 - F. PARA INVESTIMENTOS,288,0,-100,-288
2022,8,Ago,1820118,1820118 - F. VEICULOS,0,0,0,0
2022,8,Ago,1820119,1820119 - F. BENS,612452.37,389230.41,-36.4472358887272,-223221.96
2022,8,Ago,1820120,1820120 - F. MOEDA ESTRANGEIRA,0,0,0,0
2022,8,Ago,1820121,1820121 - F. RURAIS,0,0,0,0
2022,8,Ago,1820122,1820122 - F. IMOBILIARIOS,8402403.71,8393748.92,-0.103003739152652,-8654.79000000097
2022,8,Ago,1820123,1820123 - LEASING,0,0,0,0
2022,8,Ago,1820124,1820124 - CAMBIO,0,0,0,0
2022,8,Ago,1820126,1820126 - F. INFRAESTRUTURA,0,0,0,0
2022,8,Ago,1820127,1820127 - OPERACOES COM CARTAO DE CREDITO,0,0,0,0
2022,8,Ago,1820128,1820128 - OUTROS CREDITOS,0,0,0,0
2022,8,Ago,1820129,1820129 - CARTAO BANESCARD VISA,0,0,0,0
2022,8,Ago,18202,18202 - RENDAS DA CARTEIRA DE CREDITO,1184653.32,1215549.42,2.6080288197732,30896.1000000001
2022,8,Ago,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,424.67,419.22,-1.28334942425883,-5.44999999999999
2022,8,Ago,1820202,1820202 - RENDAS CHEQUE CONFIANCA,18972.79,18208.18,-4.03003459164414,-764.610000000001
2022,8,Ago,1820203,1820203 - RENDAS CHEQUE ESPECIAL BANESTES,12545.71,11329.55,-9.69383159661749,-1216.16
2022,8,Ago,1820204,1820204 - RENDAS CREDITOS CEDIDOS,0,0,0,0
2022,8,Ago,1820205,1820205 - RENDAS CONTA GARANTIDA,11629.81,40025.45,244.16254435799,28395.64
2022,8,Ago,1820206,1820206 - RENDAS REESTRUTURACAO DE DIVIDAS,58918.37,42248.89,-28.292500284716,-16669.48
2022,8,Ago,1820207,1820207 - RENDAS CONSIGNADO,388279.8,401986.78,3.53018107045486,13706.98
2022,8,Ago,1820208,1820208 - RENDAS MICROCREDITO,2528.24,2008.57,-20.5546150681897,-519.67
2022,8,Ago,1820209,1820209 - RENDAS VENDOR,0,0,0,0
2022,8,Ago,1820210,1820210 - RENDAS COMPROR,0,0,0,0
2022,8,Ago,1820211,1820211 - RENDAS CREDITO PESSOAL,133505.02,122996.88,-7.8709699455496,-10508.14
2022,8,Ago,1820212,1820212 - RENDAS CAPITAL DE GIRO,372966.65,405196.84,8.64157425335483,32230.19
2022,8,Ago,1820213,1820213 - RENDAS BANESTES FINANCEIRA,0,0,0,0
2022,8,Ago,1820214,1820214 - RENDAS CARTAO VISA,39162.96,40900.24,4.43602832880865,1737.28
2022,8,Ago,1820215,1820215 - RENDAS CARTAO BANESCARD,46627.26,48796.97,4.65330795761965,2169.71
2022,8,Ago,1820216,1820216 - RENDAS TITULOS DESCONTADOS,39535.52,9389.81,-76.249686357989,-30145.71
2022,8,Ago,1820217,1820217 - RENDAS F. INVESTIMENTO,0.48,0,-100,-0.48
2022,8,Ago,1820218,1820218 - RENDAS F. VEICULOS,0,0,0,0
2022,8,Ago,1820219,1820219 - RENDAS F. BENS,7453.96,5857.59,-21.4164014832384,-1596.37
2022,8,Ago,1820221,1820221 - RENDAS F. RURAIS,0,0,0,0
2022,8,Ago,1820222,1820222 - RENDAS F. IMOBILIARIOS,52102.08,66184.45,27.0284218979357,14082.37
2022,8,Ago,1820223,1820223 - RENDAS LEASING,0,0,0,0
2022,8,Ago,1820224,1820224 - RENDAS DE CAMBIO,0,0,0,0
2022,8,Ago,1820225,1820225 - RENDAS F. INFRAESTRUTURA,0,0,0,0
2022,8,Ago,1820226,1820226 - RENDAS MOEDA ESTRANGEIRA,0,0,0,0
2022,8,Ago,1820227,1820227 - RENDAS CARTAO BANESCARD VISA,0,0,0,0
2022,9,Set,18201,18201 - SALDO DA CARTEIRA DE CREDITO,76624522.808814,72560088.52,-5.30435184432428,-4064434.28881401
2022,9,Set,1820101,1820101 - ADIANTAMENTOS A DEPOSITANTES,12576.008814,19419.14,54.4141729479548,6843.131186
2022,9,Set,1820102,1820102 - CHEQUE CONFIANCA,216792.23,230067.04,6.12328679860896,13274.81
2022,9,Set,1820103,1820103 - CHEQUE ESPECIAL BANESTES,183401.97,165152.91,-9.95030751305453,-18249.06
2022,9,Set,1820104,1820104 - CREDITOS CEDIDOS,0,0,0,0
2022,9,Set,1820105,1820105 - CONTA GARANTIDA,623461.47,1488069.27,138.678625962243,864607.8
2022,9,Set,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,3901293.71,4140440.92,6.12994631465469,239147.21
2022,9,Set,1820107,1820107 - CONSIGNADO,32730631.42,30222172.84,-7.663948024135,-2508458.58
2022,9,Set,1820108,1820108 - MICROCREDITO,427645.52,294578.25,-31.11625488325,-133067.27
2022,9,Set,1820109,1820109 - VENDOR,0,0,0,0
2022,9,Set,1820110,1820110 - COMPROR,0,0,0,0
2022,9,Set,1820111,1820111 - CREDITO PESSOAL,3874216.06,4121693.21,6.38779939392435,247477.15
2022,9,Set,1820112,1820112 - CAPITAL DE GIRO,22736428.6,21469435.89,-5.57252298630577,-1266992.71
2022,9,Set,1820113,1820113 - BANESTES FINANCEIRA,0,0,0,0
2022,9,Set,1820114,1820114 - CARTAO VISA,663922.46,603010.72,-9.17452619391729,-60911.74
2022,9,Set,1820115,1820115 - CARTAO BANESCARD,585734.51,520023.5,-11.2185655579693,-65711.01
2022,9,Set,1820116,1820116 - TITULOS DESCONTADOS,1292524.96,254837.61,-80.2837378088235,-1037687.35
2022,9,Set,1820117,1820117 - F. PARA INVESTIMENTOS,336,0,-100,-336
2022,9,Set,1820118,1820118 - F. VEICULOS,0,0,0,0
2022,9,Set,1820119,1820119 - F. BENS,617170.48,377367.17,-38.8552786905816,-239803.31
2022,9,Set,1820120,1820120 - F. MOEDA ESTRANGEIRA,0,0,0,0
2022,9,Set,1820121,1820121 - F. RURAIS,0,0,0,0
2022,9,Set,1820122,1820122 - F. IMOBILIARIOS,8758387.41,8653820.05,-1.19391110606284,-104567.359999999
2022,9,Set,1820123,1820123 - LEASING,0,0,0,0
2022,9,Set,1820124,1820124 - CAMBIO,0,0,0,0
2022,9,Set,1820126,1820126 - F. INFRAESTRUTURA,0,0,0,0
2022,9,Set,1820127,1820127 - OPERACOES COM CARTAO DE CREDITO,0,0,0,0
2022,9,Set,1820128,1820128 - OUTROS CREDITOS,0,0,0,0
2022,9,Set,1820129,1820129 - CARTAO BANESCARD VISA,0,0,0,0
2022,9,Set,18202,18202 - RENDAS DA CARTEIRA DE CREDITO,1137917.88,1215488.25,6.81686889391351,77570.3700000001
2022,9,Set,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,430.45,625.18,45.2387036821931,194.73
2022,9,Set,1820202,1820202 - RENDAS CHEQUE CONFIANCA,18763.79,18439.91,-1.7260905179604,-323.880000000001
2022,9,Set,1820203,1820203 - RENDAS CHEQUE ESPECIAL BANESTES,12340.82,12566.25,1.82670195335481,225.43
2022,9,Set,1820204,1820204 - RENDAS CREDITOS CEDIDOS,0,0,0,0
2022,9,Set,1820205,1820205 - RENDAS CONTA GARANTIDA,11898.53,41842.38,251.660079018164,29943.85
2022,9,Set,1820206,1820206 - RENDAS REESTRUTURACAO DE DIVIDAS,58663.94,77996.18,32.9542134401474,19332.24
2022,9,Set,1820207,1820207 - RENDAS CONSIGNADO,376939.85,398145.21,5.6256614947982,21205.36
2022,9,Set,1820208,1820208 - RENDAS MICROCREDITO,2568.4,1984.46,-22.7355552094689,-583.94
2022,9,Set,1820209,1820209 - RENDAS VENDOR,0,0,0,0
2022,9,Set,1820210,1820210 - RENDAS COMPROR,0,0,0,0
2022,9,Set,1820211,1820211 - RENDAS CREDITO PESSOAL,125625.04,125273.33,-0.279968070059911,-351.709999999992
2022,9,Set,1820212,1820212 - RENDAS CAPITAL DE GIRO,344972.62,369597.59,7.13823897096531,24624.97
2022,9,Set,1820213,1820213 - RENDAS BANESTES FINANCEIRA,0,0,0,0
2022,9,Set,1820214,1820214 - RENDAS CARTAO VISA,39534.57,42353.13,7.12935539706134,2818.56
2022,9,Set,1820215,1820215 - RENDAS CARTAO BANESCARD,47425.24,43963.96,-7.2983921641725,-3461.28
2022,9,Set,1820216,1820216 - RENDAS TITULOS DESCONTADOS,37481.72,9432.5,-74.8343992751667,-28049.22
